"PlantKey","MaterialKey","PurchaseOrderQuantity","ActualArrivalDateYard","DaysTooLate"
4,2,78,2022-02-05,0
4,2,78,2022-11-14,13
4,2,93,2023-10-31,0
4,2,80,2022-05-29,0
4,2,81,2024-08-28,0
4,2,79,2023-03-10,0
4,2,93,2023-09-19,2
4,2,62,2022-11-07,0
4,2,70,2022-08-30,0
4,2,75,2022-06-15,14
4,2,80,2022-06-13,10
4,2,89,2022-01-23,0
4,2,85,2022-11-07,6
4,2,75,2022-05-08,3
4,2,81,2023-06-19,4
4,2,82,2023-03-19,10
4,2,76,2022-04-11,0
4,2,67,2022-12-07,0
4,2,80,2022-02-10,0
4,2,82,2022-06-13,0
4,2,78,2023-06-17,0
4,2,74,2024-03-22,0
4,2,80,2024-04-30,8
4,2,82,2023-11-14,0
4,2,72,2024-08-23,0
4,2,75,2023-07-23,0
4,2,66,2022-11-12,0
4,2,81,2022-05-19,0
4,2,84,2024-09-18,0
4,2,81,2024-08-13,0
4,2,79,2022-03-18,0
4,2,74,2024-01-08,0
4,2,72,2023-05-13,0
4,2,71,2024-02-04,9
4,2,72,2023-02-01,0
4,2,84,2024-08-28,0
4,2,78,2024-12-07,0
4,2,77,2023-10-15,0
4,2,84,2023-07-21,0
4,2,80,2022-10-03,0
4,2,85,2024-10-28,0
4,2,77,2022-09-23,0
4,2,77,2024-08-15,0
4,2,81,2023-04-01,11
4,2,92,2023-01-01,0
4,2,73,2022-12-12,0
4,2,72,2024-03-11,0
4,2,72,2022-06-21,0
4,2,69,2024-07-15,11
4,2,79,2022-08-19,0
4,2,73,2023-02-26,11
4,2,70,2022-12-29,0
4,2,74,2022-11-07,0
4,2,80,2024-08-18,0
4,2,82,2023-03-10,0
4,2,81,2023-05-31,0
4,2,75,2023-05-06,0
4,2,77,2022-01-17,0
4,2,77,2024-01-03,12
4,2,68,2022-09-27,8
4,2,89,2022-02-01,0
4,2,71,2024-02-17,0
4,2,84,2023-09-04,0
4,2,78,2024-10-17,0
4,2,77,2023-09-09,0
4,2,74,2024-02-03,0
4,2,84,2022-03-07,0
4,2,82,2022-12-06,0
4,2,78,2024-03-23,0
4,2,72,2022-08-05,0
4,2,82,2023-02-08,0
4,2,79,2024-04-01,0
4,2,75,2024-05-21,0
4,2,89,2022-02-22,0
4,2,78,2023-11-16,0
4,2,80,2022-07-26,0
4,2,86,2023-04-28,0
4,2,76,2024-01-14,0
4,2,79,2022-06-07,0
4,2,67,2024-02-25,0
4,2,75,2022-08-26,0
4,2,66,2022-07-12,0
4,2,77,2022-01-28,0
4,2,66,2023-11-14,13
4,2,71,2024-06-26,11
4,2,84,2024-09-16,0
4,2,65,2024-04-30,0
4,2,79,2023-01-01,0
4,2,84,2022-04-13,0
4,2,90,2024-09-27,0
4,2,79,2022-01-28,0
4,2,83,2023-01-07,0
4,2,71,2022-04-19,0
4,2,78,2024-08-09,0
4,2,74,2024-05-07,9
4,2,78,2022-05-31,0
4,2,71,2024-09-02,0
4,2,78,2022-08-17,0
4,2,63,2023-07-14,0
4,2,69,2024-01-22,0
4,2,73,2022-03-22,0
4,2,73,2023-11-07,0
4,2,85,2023-07-15,0
4,2,71,2022-03-16,0
4,2,75,2023-07-01,0
4,2,79,2024-04-13,0
4,2,71,2023-02-22,0
4,2,78,2024-04-21,0
4,2,78,2024-08-21,0
4,2,88,2022-04-11,4
4,2,65,2022-11-30,0
4,2,79,2023-01-24,4
4,2,76,2023-02-03,0
4,2,74,2024-11-08,0
4,2,74,2024-03-08,0
4,2,81,2022-07-09,0
4,2,76,2022-04-26,0
4,2,70,2022-07-01,0
4,2,68,2024-04-01,0
4,2,72,2024-09-30,0
4,2,77,2024-03-30,0
4,2,70,2024-12-16,0
4,2,71,2023-06-16,0
4,2,91,2024-08-12,5
4,2,82,2024-08-08,0
4,2,75,2022-07-12,0
4,2,78,2023-03-15,0
4,2,78,2023-08-01,0
4,2,75,2023-06-25,0
4,2,65,2023-10-14,0
4,2,86,2024-05-21,0
4,2,77,2023-02-14,0
4,2,81,2023-09-12,0
4,2,76,2024-10-31,0
4,2,74,2024-03-02,0
4,2,64,2024-08-08,0
4,2,75,2022-01-29,0
4,2,75,2022-08-07,0
4,2,74,2023-10-15,6
4,2,78,2023-02-08,0
4,2,82,2024-01-02,7
4,2,84,2024-10-26,0
4,2,79,2023-12-05,0
4,2,69,2022-01-07,0
4,2,79,2022-09-03,0
4,2,77,2023-06-17,0
4,2,71,2022-03-10,0
4,2,76,2022-02-10,0
4,2,63,2023-08-27,0
4,2,81,2022-04-21,0
4,2,65,2024-06-10,11
4,2,86,2023-04-10,0
4,2,68,2024-01-25,0
4,2,66,2023-11-12,0
4,2,68,2023-02-24,0
4,2,82,2024-07-15,0
4,2,76,2022-08-02,13
5,1,69,2023-07-02,4
5,1,76,2022-11-25,0
5,1,85,2022-09-25,0
5,1,73,2024-08-08,0
5,1,70,2023-10-09,0
5,1,81,2023-03-26,0
5,1,79,2024-10-28,0
5,1,76,2024-01-27,12
5,1,77,2022-02-18,0
5,1,83,2024-07-28,0
5,1,76,2022-12-30,0
5,1,81,2023-08-17,0
5,1,79,2022-02-01,14
5,1,73,2022-09-04,0
5,1,86,2023-05-18,0
5,1,76,2023-01-28,0
5,1,68,2022-09-17,0
5,1,70,2024-02-26,0
5,1,70,2023-06-05,0
5,1,84,2023-12-09,0
5,1,73,2023-01-26,0
5,1,87,2023-12-02,0
5,1,72,2022-06-22,0
5,1,75,2024-12-12,0
5,1,74,2024-01-07,0
5,1,66,2023-08-31,0
5,1,85,2024-11-17,0
5,1,76,2023-10-27,0
5,1,77,2024-01-23,0
5,1,80,2022-07-16,0
5,1,75,2024-01-16,0
5,1,68,2022-08-13,0
5,1,80,2024-06-17,0
5,1,81,2023-10-08,0
5,1,69,2023-10-18,0
5,1,75,2024-10-29,0
5,1,86,2023-03-15,0
5,1,83,2023-10-14,0
5,1,86,2024-03-25,0
5,1,76,2022-11-08,0
5,1,85,2022-05-11,0
5,1,67,2023-01-24,0
5,1,82,2023-10-04,9
5,1,76,2023-08-17,0
5,1,76,2022-11-30,0
5,1,77,2022-07-17,0
5,1,79,2023-04-27,0
5,1,82,2022-08-20,5
5,1,77,2023-08-20,0
5,1,69,2022-11-10,0
5,1,79,2023-03-26,0
5,1,91,2023-03-02,0
5,1,74,2023-02-25,0
5,1,75,2024-04-12,0
5,1,79,2023-12-01,0
5,1,81,2024-09-07,4
5,1,76,2024-05-18,0
5,1,77,2024-02-01,0
5,1,67,2022-11-07,0
5,1,84,2024-04-10,0
5,1,81,2024-12-21,0
5,1,69,2023-01-15,0
5,1,74,2023-07-12,0
5,1,64,2022-04-09,0
5,1,77,2024-01-03,0
5,1,88,2023-11-21,11
5,1,78,2022-12-03,0
5,1,73,2022-04-29,0
5,1,76,2023-08-02,7
5,1,85,2024-01-13,0
5,1,75,2024-04-25,0
5,1,65,2023-01-27,0
5,1,67,2022-07-06,0
5,1,89,2023-06-05,0
5,1,74,2022-06-26,0
5,1,81,2023-12-16,0
5,1,80,2024-10-22,2
5,1,73,2023-08-19,0
5,1,75,2023-01-13,0
5,1,80,2023-05-12,0
5,1,82,2023-03-31,0
5,1,73,2022-02-14,0
5,1,70,2022-05-24,0
5,1,76,2024-10-07,0
5,1,84,2022-09-04,0
5,1,77,2023-07-10,0
5,1,76,2024-05-19,3
5,1,74,2023-01-01,0
5,1,83,2022-12-26,0
5,1,76,2024-02-15,0
5,1,78,2023-07-28,0
5,1,71,2022-06-21,0
5,1,86,2024-11-16,0
5,1,79,2024-07-22,0
5,1,92,2023-01-14,0
5,1,82,2024-03-10,0
5,1,86,2023-08-27,0
5,1,78,2023-11-07,0
5,1,82,2022-02-17,0
5,1,76,2022-10-06,0
5,1,85,2022-03-29,0
5,1,86,2023-05-07,0
5,1,69,2024-05-25,0
5,1,83,2022-02-04,0
5,1,73,2023-10-20,0
5,1,79,2022-11-08,0
5,1,94,2024-06-17,0
5,1,83,2022-09-10,1
5,1,87,2024-07-28,0
5,1,84,2024-05-25,0
5,1,79,2024-04-06,0
5,1,73,2022-01-23,0
5,1,86,2024-02-04,0
5,1,82,2024-03-11,0
5,1,78,2024-07-09,10
5,1,75,2023-09-10,0
5,1,78,2024-06-18,0
5,1,74,2023-12-29,0
5,1,82,2024-01-09,0
5,1,69,2022-02-20,0
5,1,73,2024-01-28,0
5,1,67,2024-09-28,0
5,1,77,2023-01-17,0
5,1,85,2023-04-30,0
5,1,87,2024-10-16,0
5,1,88,2023-10-09,0
5,1,83,2022-08-23,0
5,1,79,2024-11-30,0
5,1,69,2024-08-02,0
5,1,88,2022-05-23,0
5,1,76,2024-07-11,0
5,1,78,2024-05-11,0
5,1,74,2022-05-03,0
5,1,85,2024-09-19,0
5,1,71,2024-11-06,0
5,1,81,2022-09-08,0
5,1,79,2023-05-02,0
5,1,76,2023-02-09,0
5,1,73,2024-07-07,0
5,1,68,2024-04-15,0
5,1,75,2023-11-28,1
5,1,76,2024-03-04,0
5,1,80,2022-03-08,0
5,1,72,2023-08-25,0
5,1,87,2024-06-10,10
5,1,69,2024-07-28,0
5,1,72,2024-02-12,0
5,1,78,2023-07-16,0
5,1,75,2024-12-03,0
5,1,77,2024-01-25,0
5,1,83,2024-12-11,0
5,1,82,2023-11-30,0
5,1,70,2022-05-17,0
5,1,75,2022-10-10,0
5,1,75,2024-08-08,0
5,1,77,2024-11-24,0
5,1,72,2022-01-23,14
5,1,82,2024-05-18,0
5,1,70,2024-07-30,0
5,1,80,2022-12-03,0
5,1,76,2024-08-11,0
5,1,72,2022-09-18,0
5,1,77,2024-02-20,7
5,1,78,2022-08-12,0
5,1,64,2022-06-07,0
5,1,76,2022-03-23,3
5,1,66,2024-07-22,0
5,1,77,2022-09-30,0
5,1,82,2024-08-02,0
5,1,76,2023-06-22,0
5,1,76,2022-06-27,13
5,1,71,2024-05-20,0
5,1,87,2022-03-06,0
5,1,73,2023-03-24,0
5,1,71,2023-09-25,0
5,1,73,2023-02-08,0
5,1,77,2023-03-22,0
5,1,77,2024-05-03,0
5,1,71,2023-10-23,5
5,1,75,2024-08-20,0
5,1,66,2022-08-09,0
5,1,78,2024-10-06,0
5,1,77,2023-04-22,0
5,1,78,2022-02-21,0
5,1,76,2022-09-04,0
5,1,84,2023-06-28,0
5,1,81,2024-10-27,3
5,1,69,2023-02-09,0
5,1,83,2022-01-24,6
5,1,73,2023-08-16,0
5,1,76,2022-06-28,0
5,1,68,2023-05-17,0
5,1,73,2023-09-19,0
5,1,68,2022-01-18,0
5,1,82,2023-07-15,14
5,1,76,2023-12-10,4
5,1,82,2022-01-23,5
5,1,81,2023-12-16,0
5,1,64,2024-08-08,0
5,1,67,2023-03-21,0
5,1,83,2023-11-15,9
5,1,79,2024-03-27,0
5,1,79,2024-07-31,0
5,1,80,2024-04-16,0
5,1,72,2024-11-03,0
5,1,91,2023-09-03,5
5,1,81,2024-05-27,14
5,1,70,2023-05-02,13
5,1,80,2024-08-11,0
5,1,73,2024-12-16,10
5,1,93,2023-09-16,0
5,1,84,2022-10-07,0
5,1,87,2022-09-18,0
5,1,85,2024-05-07,0
5,1,69,2024-10-20,0
5,1,87,2023-09-30,0
5,1,75,2024-03-02,0
5,1,76,2023-08-06,0
5,1,88,2024-05-11,0
5,1,84,2024-12-18,0
5,1,80,2022-10-13,0
5,1,81,2023-11-06,0
5,1,80,2024-08-08,0
5,1,69,2024-12-17,0
5,1,79,2022-09-19,0
5,1,89,2022-11-25,0
5,1,78,2024-10-04,0
5,1,76,2023-07-18,0
5,1,73,2024-11-24,14
5,1,69,2023-04-03,0
5,1,76,2022-06-06,0
5,1,72,2024-02-06,0
5,1,78,2022-05-25,12
5,1,74,2022-02-04,0
5,1,81,2022-05-29,0
5,1,80,2023-09-06,0
5,1,82,2022-11-29,0
5,1,81,2022-04-24,0
5,1,80,2024-09-24,0
5,1,85,2023-01-01,0
5,1,75,2024-09-22,12
5,1,78,2024-08-10,0
5,1,76,2023-07-29,0
5,1,68,2024-03-09,12
5,1,83,2022-04-01,0
5,1,82,2023-03-09,0
5,1,81,2023-08-05,0
5,1,71,2024-04-14,0
5,1,81,2022-02-17,0
5,1,66,2023-07-05,0
5,1,77,2023-03-30,0
5,1,64,2023-09-22,0
5,1,74,2022-04-27,0
5,1,68,2023-11-12,0
5,1,73,2022-06-08,0
5,1,74,2024-08-26,8
5,1,80,2022-01-01,0
5,1,79,2024-03-24,4
5,1,78,2024-11-28,0
5,1,77,2022-12-04,0
5,1,78,2024-07-29,0
5,1,72,2024-09-03,0
5,1,70,2023-11-17,0
5,1,77,2024-07-24,2
5,1,82,2023-01-10,6
5,1,79,2023-09-17,0
5,1,83,2022-12-24,0
5,1,80,2023-09-29,0
5,1,66,2023-03-28,13
5,1,83,2022-12-10,0
5,1,80,2023-12-07,0
5,1,78,2023-10-31,0
5,1,83,2023-04-11,0
5,1,89,2022-06-10,0
5,1,77,2022-10-31,0
5,1,69,2022-03-21,0
5,1,79,2022-03-31,0
5,1,75,2024-06-17,0
5,1,79,2024-10-26,5
5,1,69,2024-09-11,0
5,1,71,2022-06-12,0
5,1,69,2024-04-03,0
5,1,74,2023-04-29,0
5,1,77,2023-05-24,0
5,1,82,2023-07-01,0
5,1,79,2022-05-20,0
5,1,76,2023-05-15,7
5,1,84,2022-01-15,0
5,1,75,2022-02-18,0
5,1,72,2023-03-21,4
5,1,91,2024-12-13,0
5,1,83,2024-07-28,0
5,1,77,2023-12-10,0
5,1,78,2024-12-04,11
5,1,90,2024-07-24,0
5,1,83,2024-02-26,0
5,1,74,2022-04-27,0
5,1,78,2024-07-06,8
5,1,69,2024-11-04,0
5,1,77,2024-10-13,0
5,1,72,2023-06-18,0
5,1,72,2022-05-02,14
5,1,73,2022-11-16,0
5,1,73,2023-04-03,0
5,1,79,2024-07-17,0
5,1,82,2022-09-23,0
5,1,72,2023-08-22,0
5,1,77,2023-12-03,0
5,1,79,2023-06-19,0
5,1,81,2024-12-07,0
5,1,77,2022-12-18,0
5,1,89,2024-07-08,0
5,1,81,2024-02-12,10
5,1,82,2024-05-11,0
5,1,79,2023-06-01,0
5,1,79,2022-12-04,0
5,1,84,2024-11-19,0
5,1,85,2024-03-25,0
5,1,87,2022-01-19,11
5,1,82,2022-08-27,0
5,1,76,2023-10-09,0
5,1,73,2023-04-30,0
5,1,76,2024-03-11,0
5,1,82,2022-04-13,0
5,1,86,2022-09-13,0
5,1,95,2022-01-11,0
5,1,65,2024-07-04,0
5,1,71,2022-01-10,0
5,1,76,2022-02-18,0
5,1,67,2022-04-29,0
5,1,71,2023-04-30,0
5,1,85,2023-01-31,0
5,1,76,2024-03-09,0
5,1,63,2023-12-01,0
5,1,73,2023-06-10,6
5,1,70,2023-07-24,0
5,1,70,2024-06-15,0
5,1,76,2024-01-17,0
5,1,71,2024-06-17,0
5,1,75,2023-09-04,10
5,1,77,2022-08-15,0
5,1,84,2024-07-19,0
5,1,73,2024-02-14,0
5,1,80,2024-07-02,0
5,1,79,2022-11-10,0
5,1,76,2022-12-01,0
5,1,75,2022-12-02,0
5,1,90,2024-12-31,9
5,1,75,2022-01-29,0
5,1,80,2024-11-13,0
5,1,82,2024-10-15,0
5,1,76,2024-03-13,0
5,1,84,2022-10-18,0
5,1,75,2024-01-05,0
5,1,75,2023-10-04,0
5,1,68,2022-08-23,0
5,1,69,2023-08-30,0
5,1,75,2024-04-24,11
5,1,70,2024-09-23,0
5,1,83,2022-03-03,0
5,1,80,2022-08-03,0
5,1,79,2024-12-19,0
5,1,78,2022-03-31,0
5,1,76,2022-11-12,0
5,1,69,2023-08-31,0
5,1,75,2023-01-31,3
5,1,85,2023-10-10,0
5,1,78,2023-05-25,0
5,1,76,2023-04-06,0
5,1,83,2023-08-29,0
5,1,79,2023-04-17,0
5,1,78,2024-10-05,0
5,1,69,2024-11-14,0
5,1,75,2024-09-12,0
5,1,81,2022-12-01,0
5,1,80,2022-10-31,0
5,1,83,2024-01-22,0
5,1,76,2024-03-08,0
5,1,88,2022-02-07,0
5,1,70,2022-09-03,11
5,1,75,2024-08-26,10
5,1,83,2023-06-18,0
5,1,76,2023-07-13,0
5,1,78,2023-08-27,0
5,1,79,2024-10-04,0
5,1,79,2022-07-05,0
5,1,71,2023-09-05,0
5,1,68,2024-09-23,9
5,1,75,2022-01-30,0
5,1,77,2022-11-13,0
5,1,76,2024-04-09,0
5,1,69,2023-04-04,0
5,1,74,2023-12-22,0
5,1,82,2023-11-26,6
5,1,75,2023-05-21,0
5,1,79,2024-01-09,0
5,1,72,2023-03-06,2
5,1,80,2023-08-28,0
5,1,82,2024-11-23,0
5,1,82,2022-10-22,0
5,1,77,2024-02-10,0
5,1,76,2023-01-17,0
5,1,67,2023-11-01,0
5,1,87,2022-09-25,12
5,1,86,2022-01-24,0
5,1,81,2023-09-13,7
5,1,68,2024-11-20,10
5,1,81,2022-08-13,0
5,1,76,2024-05-08,0
5,1,68,2022-03-17,0
5,1,87,2024-06-15,0
5,1,73,2023-01-06,0
5,1,65,2023-02-15,0
5,1,77,2024-12-19,0
5,1,91,2024-10-07,0
5,1,83,2023-09-03,1
5,1,80,2022-08-04,0
5,1,87,2024-01-01,0
5,1,84,2024-07-17,10
5,1,72,2022-07-03,0
5,1,76,2024-03-03,8
5,1,88,2023-02-06,0
5,1,73,2024-01-04,0
5,1,86,2022-03-09,2
5,1,75,2022-10-13,0
5,1,74,2022-09-08,0
5,1,76,2023-12-25,0
5,1,79,2024-10-26,0
5,1,89,2023-10-28,0
5,1,85,2023-06-22,0
5,1,64,2024-12-02,0
5,1,72,2022-04-11,0
5,1,91,2022-06-15,0
5,1,67,2023-12-27,0
5,1,77,2024-06-16,9
5,1,73,2023-08-22,0
5,1,75,2024-09-07,0
5,1,80,2023-01-26,0
5,1,67,2023-01-16,0
5,1,73,2022-12-27,0
5,1,79,2022-05-05,0
5,1,76,2023-06-11,0
5,1,68,2024-04-16,0
5,1,74,2024-07-01,0
5,1,82,2024-05-06,0
5,1,67,2023-01-22,0
5,1,73,2022-02-10,0
5,1,76,2022-09-25,0
5,1,76,2022-02-10,0
5,1,80,2022-02-02,0
5,1,79,2022-02-02,0
5,1,78,2022-01-24,0
5,1,75,2023-03-04,11
5,1,81,2023-02-23,0
5,1,78,2024-10-04,0
5,1,86,2022-12-13,0
5,1,72,2023-04-06,0
5,1,81,2022-03-25,0
5,1,76,2022-11-05,0
5,1,67,2022-11-02,7
5,1,80,2024-06-10,0
5,1,86,2022-01-19,10
5,1,83,2022-11-15,0
5,1,79,2024-12-02,0
5,1,67,2024-03-30,0
5,1,70,2022-07-19,0
5,1,72,2023-06-01,0
5,1,77,2023-12-31,0
5,1,81,2022-04-06,0
5,1,95,2023-11-01,0
5,1,84,2023-01-19,0
5,1,77,2024-04-12,0
5,1,82,2024-06-03,0
5,1,85,2024-12-12,0
5,1,80,2022-05-02,0
5,1,80,2023-01-16,0
5,1,72,2023-03-01,0
5,1,71,2024-03-18,0
5,1,76,2024-08-13,0
5,1,74,2024-11-15,0
5,1,72,2022-06-04,0
5,1,73,2024-05-07,12
5,1,90,2024-04-19,0
5,1,69,2022-10-16,0
5,1,76,2023-08-24,0
5,1,73,2022-08-08,0
5,1,76,2024-12-21,0
5,1,79,2022-01-11,8
5,1,88,2023-03-14,0
5,1,73,2022-06-22,0
5,1,74,2023-10-09,0
5,1,59,2022-11-09,0
5,1,73,2023-09-02,0
5,1,68,2022-06-13,0
5,1,82,2022-10-23,0
5,1,84,2022-07-10,0
5,1,78,2023-10-12,0
5,1,89,2023-08-25,0
5,1,79,2023-05-02,0
5,1,79,2023-07-24,0
5,1,69,2023-11-14,0
5,1,71,2022-06-28,2
5,1,82,2022-12-02,0
5,1,72,2024-07-26,0
5,1,63,2023-01-04,4
5,1,80,2024-10-01,0
5,1,77,2022-05-27,0
5,1,84,2024-05-13,0
5,1,83,2024-07-03,0
5,1,76,2024-07-08,0
5,1,79,2024-08-31,7
5,1,87,2023-03-29,0
5,1,75,2023-05-20,0
5,1,80,2024-02-09,0
5,1,85,2024-08-20,0
5,1,74,2022-12-26,2
5,1,69,2022-01-05,0
5,1,86,2023-03-31,0
5,1,68,2022-03-18,0
5,1,78,2023-05-20,2
5,1,82,2024-07-17,0
5,1,64,2023-03-05,0
5,1,78,2023-10-25,0
5,1,74,2024-04-29,0
5,1,80,2022-07-01,0
5,1,76,2024-06-16,0
5,1,82,2024-05-11,0
5,1,74,2023-05-28,0
5,1,74,2024-10-21,0
5,1,76,2024-06-17,0
5,1,74,2022-06-09,0
5,1,75,2022-06-10,0
5,1,75,2024-11-15,0
5,1,81,2024-09-18,0
5,1,67,2023-05-12,0
5,1,73,2024-11-12,7
5,1,78,2023-01-07,0
5,1,77,2023-06-17,13
5,1,80,2024-10-10,0
5,1,68,2023-11-22,7
5,1,86,2024-09-27,0
5,1,75,2023-06-21,0
5,1,74,2022-07-23,0
5,1,81,2024-02-27,0
5,1,76,2022-01-23,0
5,1,79,2024-01-07,0
5,1,70,2023-10-20,0
5,1,83,2024-04-08,0
5,1,83,2022-11-16,0
5,1,77,2022-10-28,0
5,1,83,2023-07-13,0
5,1,77,2022-01-31,4
5,1,71,2024-04-17,0
5,1,77,2024-03-12,0
5,1,76,2024-06-03,0
5,1,80,2023-03-26,0
5,1,81,2023-12-06,12
5,1,75,2024-01-12,0
5,1,66,2023-01-25,0
5,1,80,2024-06-07,0
5,1,83,2024-03-20,0
5,1,83,2022-10-13,0
5,1,78,2024-06-27,0
5,1,84,2022-06-15,0
5,1,82,2022-10-16,0
5,1,83,2024-03-28,0
5,1,73,2023-05-13,0
5,1,81,2022-06-24,0
5,1,73,2023-08-14,2
5,1,79,2022-05-14,0
5,1,75,2023-10-27,0
5,1,77,2024-09-14,0
5,1,78,2023-09-22,0
5,1,72,2023-05-20,14
5,1,79,2023-07-26,0
5,1,74,2023-02-18,0
5,1,67,2023-05-08,14
5,1,82,2024-08-04,0
5,1,74,2023-12-09,0
5,1,80,2024-05-01,0
5,1,63,2022-06-15,0
5,1,70,2024-02-18,0
5,1,68,2023-04-23,5
5,1,64,2022-01-04,0
5,1,77,2023-06-03,0
5,1,73,2022-09-13,0
5,1,67,2022-08-08,3
5,1,79,2024-07-22,6
5,1,75,2022-06-11,0
5,1,71,2024-10-08,0
5,1,88,2024-12-09,0
5,1,73,2022-11-19,0
5,1,71,2023-01-09,0
5,1,75,2024-05-13,7
5,1,77,2024-12-27,0
5,1,80,2024-05-17,0
5,1,84,2022-11-18,0
5,1,84,2024-10-27,0
5,1,82,2024-06-26,0
5,1,76,2024-05-28,0
5,1,75,2024-04-11,0
5,1,68,2023-08-29,0
5,1,75,2023-03-02,0
5,1,84,2022-08-14,0
5,1,89,2024-12-14,0
5,1,76,2022-07-14,0
5,1,67,2024-09-04,0
5,1,85,2022-04-23,0
5,1,71,2022-12-21,0
5,1,81,2024-07-13,0
5,1,70,2023-11-05,5
5,1,76,2022-04-21,0
5,1,77,2022-04-23,0
5,1,76,2022-10-03,0
5,1,73,2024-06-08,0
5,1,75,2023-05-05,0
5,1,67,2022-08-23,0
5,1,75,2022-08-20,0
5,1,77,2022-12-01,0
5,1,75,2022-04-18,0
5,1,90,2024-06-22,0
5,1,75,2022-11-20,0
5,1,75,2022-04-27,0
5,1,84,2023-07-15,0
5,1,77,2022-10-23,0
5,1,77,2022-09-14,5
5,1,79,2022-09-13,0
5,1,72,2022-09-09,0
5,1,84,2024-12-12,0
5,1,77,2024-10-03,0
5,1,86,2024-10-09,2
5,1,73,2024-01-03,0
5,1,79,2024-09-22,8
5,1,67,2024-01-21,0
5,1,70,2023-12-25,9
5,1,79,2023-03-24,0
5,1,77,2022-02-26,0
5,1,72,2023-01-01,0
5,1,80,2022-03-31,0
5,1,70,2024-07-01,0
5,1,81,2024-12-03,0
5,1,75,2023-12-10,0
5,1,80,2023-02-19,0
5,1,73,2024-10-15,0
5,1,82,2024-05-23,0
5,1,80,2023-02-16,0
5,1,83,2022-05-31,0
5,1,67,2024-05-12,5
5,1,83,2022-08-01,0
5,1,77,2022-06-13,0
5,1,74,2022-04-12,0
5,1,71,2022-08-25,0
5,1,82,2024-04-17,0
5,1,79,2022-07-19,0
5,1,77,2024-07-29,0
5,1,83,2024-01-31,0
5,1,77,2024-07-22,2
5,1,85,2024-02-22,0
5,1,78,2024-04-19,0
5,1,74,2024-05-16,0
5,1,75,2022-07-10,11
5,1,81,2023-09-06,0
5,1,71,2023-08-04,0
5,1,79,2024-02-05,12
5,1,77,2024-08-17,7
5,1,66,2023-11-27,5
5,1,75,2023-05-08,0
5,1,75,2022-12-05,0
5,1,70,2024-07-01,14
5,1,70,2021-12-30,0
5,1,80,2023-10-26,0
5,1,77,2024-12-25,0
5,1,66,2022-10-03,0
5,1,78,2022-11-26,0
5,1,76,2022-06-02,0
5,1,74,2024-05-03,0
5,1,72,2022-07-30,0
5,1,75,2022-09-17,0
5,1,89,2022-05-14,0
5,1,80,2022-03-25,0
5,1,79,2023-03-30,0
5,1,77,2022-12-12,0
5,1,85,2022-03-28,0
5,1,79,2024-04-20,0
5,1,78,2024-11-22,0
5,1,78,2022-08-10,0
5,1,74,2022-12-17,0
5,1,77,2023-02-19,0
5,1,83,2024-03-21,0
5,1,81,2023-02-25,6
5,1,85,2022-06-09,0
5,1,74,2022-12-27,0
5,1,71,2022-03-30,0
5,1,73,2022-03-05,0
5,1,77,2024-06-02,0
5,1,62,2023-10-04,0
5,1,80,2023-04-21,0
5,1,79,2024-08-04,0
5,1,77,2024-08-01,0
5,1,75,2024-12-11,0
5,1,74,2024-02-16,0
5,1,73,2022-07-07,0
5,1,83,2023-09-27,0
5,1,75,2024-11-06,0
5,1,75,2024-06-22,0
5,1,73,2024-11-26,0
5,1,77,2023-01-01,0
5,1,90,2024-03-05,0
5,1,70,2024-05-17,0
5,1,77,2024-02-18,0
5,1,76,2022-11-14,0
5,1,73,2022-05-08,0
5,1,80,2024-08-26,0
5,1,75,2024-09-21,0
5,1,74,2024-07-24,0
5,1,70,2024-05-23,0
5,1,81,2023-10-02,3
5,1,79,2024-03-21,0
5,1,76,2024-12-08,0
5,1,75,2024-12-16,0
5,1,76,2023-01-08,0
5,1,83,2023-08-20,0
5,1,76,2024-06-17,0
5,1,70,2024-05-01,0
5,1,60,2022-12-14,0
5,1,81,2023-03-29,0
5,1,70,2022-05-08,0
5,1,78,2024-08-09,0
5,1,87,2024-06-27,0
5,1,82,2024-03-31,0
5,1,76,2022-02-19,11
5,1,84,2023-01-26,0
5,1,75,2024-09-29,0
5,1,73,2023-02-16,0
5,1,91,2023-07-02,1
5,1,74,2024-04-01,13
5,1,80,2022-12-03,0
5,1,71,2024-01-21,0
5,1,65,2023-07-24,0
5,1,75,2023-07-26,0
5,1,74,2023-09-07,0
5,1,73,2023-03-30,0
5,1,71,2022-07-17,0
5,1,79,2024-05-12,0
5,1,78,2024-01-03,0
5,1,79,2022-10-21,0
5,1,75,2024-07-30,0
5,1,65,2022-02-21,0
5,1,78,2023-10-20,0
5,1,82,2024-01-20,0
5,1,80,2024-10-20,0
5,1,82,2022-12-21,0
5,1,81,2023-06-17,0
5,1,80,2024-12-20,0
5,1,76,2024-08-27,0
5,1,74,2022-09-19,0
5,1,82,2023-02-21,0
5,1,82,2023-10-31,0
5,1,84,2023-12-27,0
5,1,68,2022-10-27,0
5,1,73,2022-08-21,0
5,1,81,2023-05-18,0
5,1,83,2024-08-03,0
5,1,78,2023-02-27,13
5,1,68,2023-09-04,0
5,1,73,2024-01-08,0
5,1,73,2023-04-18,0
5,1,77,2022-10-15,0
5,1,81,2024-05-04,0
5,1,85,2024-07-14,0
5,1,68,2023-06-27,0
5,1,78,2023-08-28,0
5,1,66,2022-08-03,0
